Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  2.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -224.07095356102397, time: 75.199
steps: 49975, episodes: 2000, mean episode reward: -245.60373830381963, time: 96.962
steps: 74975, episodes: 3000, mean episode reward: -216.14815606475204, time: 97.05
steps: 99975, episodes: 4000, mean episode reward: -194.49865293159317, time: 97.49
steps: 124975, episodes: 5000, mean episode reward: -188.83784747228452, time: 121.743
steps: 149975, episodes: 6000, mean episode reward: -181.9696329303767, time: 136.37
steps: 174975, episodes: 7000, mean episode reward: -177.73750556611054, time: 136.527
steps: 199975, episodes: 8000, mean episode reward: -176.4523157036638, time: 137.139
steps: 224975, episodes: 9000, mean episode reward: -174.28424958301952, time: 137.047
steps: 249975, episodes: 10000, mean episode reward: -172.51424121180114, time: 136.669
steps: 274975, episodes: 11000, mean episode reward: -170.52771029065778, time: 136.654
steps: 299975, episodes: 12000, mean episode reward: -172.18628401712226, time: 137.559
steps: 324975, episodes: 13000, mean episode reward: -169.42050873561868, time: 136.664
steps: 349975, episodes: 14000, mean episode reward: -167.66797889716963, time: 136.99
steps: 374975, episodes: 15000, mean episode reward: -167.5300264523393, time: 136.737
steps: 399975, episodes: 16000, mean episode reward: -164.66367788527424, time: 135.531
steps: 424975, episodes: 17000, mean episode reward: -165.74331007175408, time: 136.19
steps: 449975, episodes: 18000, mean episode reward: -164.11703132659633, time: 135.977
steps: 474975, episodes: 19000, mean episode reward: -162.72995534384467, time: 136.65
steps: 499975, episodes: 20000, mean episode reward: -163.08437753625424, time: 136.391
steps: 524975, episodes: 21000, mean episode reward: -159.98734255592157, time: 136.068
steps: 549975, episodes: 22000, mean episode reward: -160.83624747966414, time: 136.773
steps: 574975, episodes: 23000, mean episode reward: -161.14042425978795, time: 136.727
steps: 599975, episodes: 24000, mean episode reward: -159.83864115820248, time: 138.157
steps: 624975, episodes: 25000, mean episode reward: -157.9137237750883, time: 137.197
steps: 649975, episodes: 26000, mean episode reward: -159.643714361435, time: 137.258
steps: 674975, episodes: 27000, mean episode reward: -157.62304386655387, time: 137.273
steps: 699975, episodes: 28000, mean episode reward: -158.5003367641653, time: 136.51
steps: 724975, episodes: 29000, mean episode reward: -158.1889058721533, time: 137.107
steps: 749975, episodes: 30000, mean episode reward: -155.612725579436, time: 138.017
steps: 774975, episodes: 31000, mean episode reward: -154.79908501891478, time: 135.678
steps: 799975, episodes: 32000, mean episode reward: -154.8259710222484, time: 136.706
steps: 824975, episodes: 33000, mean episode reward: -156.34996382506404, time: 136.341
steps: 849975, episodes: 34000, mean episode reward: -155.38198182872105, time: 136.102
steps: 874975, episodes: 35000, mean episode reward: -155.15721670357706, time: 136.159
steps: 899975, episodes: 36000, mean episode reward: -153.5336144853423, time: 135.89
steps: 924975, episodes: 37000, mean episode reward: -153.50416028326896, time: 137.056
steps: 949975, episodes: 38000, mean episode reward: -153.5581763049813, time: 138.469
steps: 974975, episodes: 39000, mean episode reward: -154.2755660369863, time: 136.733
steps: 999975, episodes: 40000, mean episode reward: -151.68580742575782, time: 136.451
steps: 1024975, episodes: 41000, mean episode reward: -151.80766510622647, time: 136.739
steps: 1049975, episodes: 42000, mean episode reward: -153.84810342751817, time: 136.464
steps: 1074975, episodes: 43000, mean episode reward: -154.98963779622537, time: 137.09
steps: 1099975, episodes: 44000, mean episode reward: -153.83007656594953, time: 136.115
steps: 1124975, episodes: 45000, mean episode reward: -154.54268946151598, time: 135.978
steps: 1149975, episodes: 46000, mean episode reward: -155.0922361549179, time: 136.089
steps: 1174975, episodes: 47000, mean episode reward: -154.26703559877106, time: 136.698
steps: 1199975, episodes: 48000, mean episode reward: -150.82901882618793, time: 137.968
steps: 1224975, episodes: 49000, mean episode reward: -152.35278605542857, time: 135.938
steps: 1249975, episodes: 50000, mean episode reward: -149.94184870918235, time: 136.098
steps: 1274975, episodes: 51000, mean episode reward: -150.56279410794644, time: 135.694
steps: 1299975, episodes: 52000, mean episode reward: -149.82313541480806, time: 136.476
steps: 1324975, episodes: 53000, mean episode reward: -149.48269942748541, time: 136.25
steps: 1349975, episodes: 54000, mean episode reward: -148.9758657766871, time: 136.056
steps: 1374975, episodes: 55000, mean episode reward: -149.31255809136087, time: 135.392
steps: 1399975, episodes: 56000, mean episode reward: -149.54642680053152, time: 135.596
steps: 1424975, episodes: 57000, mean episode reward: -149.10290674148723, time: 135.454
steps: 1449975, episodes: 58000, mean episode reward: -147.49486214302468, time: 135.881
steps: 1474975, episodes: 59000, mean episode reward: -148.1959612264008, time: 138.133
steps: 1499975, episodes: 60000, mean episode reward: -147.27099171990434, time: 137.033
...Finished total of 60001 episodes.
