Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  2.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -222.9598937092714, time: 75.575
steps: 49975, episodes: 2000, mean episode reward: -233.21637942469494, time: 97.645
steps: 74975, episodes: 3000, mean episode reward: -203.26626589814992, time: 97.303
steps: 99975, episodes: 4000, mean episode reward: -193.65859720533842, time: 97.941
steps: 124975, episodes: 5000, mean episode reward: -188.96459826884097, time: 127.357
steps: 149975, episodes: 6000, mean episode reward: -182.76409288574192, time: 137.206
steps: 174975, episodes: 7000, mean episode reward: -177.16248814626806, time: 137.132
steps: 199975, episodes: 8000, mean episode reward: -174.9810036491741, time: 136.656
steps: 224975, episodes: 9000, mean episode reward: -170.6333495013219, time: 136.363
steps: 249975, episodes: 10000, mean episode reward: -169.77430865221717, time: 135.672
steps: 274975, episodes: 11000, mean episode reward: -167.6329434849214, time: 136.438
steps: 299975, episodes: 12000, mean episode reward: -166.18254691328946, time: 136.401
steps: 324975, episodes: 13000, mean episode reward: -165.8060424596397, time: 135.776
steps: 349975, episodes: 14000, mean episode reward: -165.2643072687214, time: 137.127
steps: 374975, episodes: 15000, mean episode reward: -162.35574481486208, time: 137.299
steps: 399975, episodes: 16000, mean episode reward: -160.81334684863774, time: 136.389
steps: 424975, episodes: 17000, mean episode reward: -160.61250860388714, time: 137.502
steps: 449975, episodes: 18000, mean episode reward: -161.21225151270633, time: 137.383
steps: 474975, episodes: 19000, mean episode reward: -159.9569406012759, time: 137.608
steps: 499975, episodes: 20000, mean episode reward: -159.0853915501439, time: 136.539
steps: 524975, episodes: 21000, mean episode reward: -156.27816926265368, time: 136.506
steps: 549975, episodes: 22000, mean episode reward: -156.34723818716438, time: 136.62
steps: 574975, episodes: 23000, mean episode reward: -156.1607021812644, time: 136.186
steps: 599975, episodes: 24000, mean episode reward: -155.6584971502719, time: 136.747
steps: 624975, episodes: 25000, mean episode reward: -154.3123253923518, time: 137.874
steps: 649975, episodes: 26000, mean episode reward: -155.44426107713275, time: 137.774
steps: 674975, episodes: 27000, mean episode reward: -154.9817994416992, time: 137.23
steps: 699975, episodes: 28000, mean episode reward: -152.7165587894617, time: 136.112
steps: 724975, episodes: 29000, mean episode reward: -154.01547211921678, time: 137.04
steps: 749975, episodes: 30000, mean episode reward: -153.15431117215218, time: 137.576
steps: 774975, episodes: 31000, mean episode reward: -152.37167554302204, time: 136.337
steps: 799975, episodes: 32000, mean episode reward: -151.8156502779703, time: 136.126
steps: 824975, episodes: 33000, mean episode reward: -151.2586681687691, time: 136.161
steps: 849975, episodes: 34000, mean episode reward: -152.1447952477485, time: 137.012
steps: 874975, episodes: 35000, mean episode reward: -151.18399443845524, time: 135.55
steps: 899975, episodes: 36000, mean episode reward: -150.48207566647412, time: 136.354
steps: 924975, episodes: 37000, mean episode reward: -150.79951206248265, time: 136.167
steps: 949975, episodes: 38000, mean episode reward: -149.76767817533022, time: 138.257
steps: 974975, episodes: 39000, mean episode reward: -150.29539668988673, time: 137.64
steps: 999975, episodes: 40000, mean episode reward: -149.6450804862648, time: 137.43
steps: 1024975, episodes: 41000, mean episode reward: -149.542228172352, time: 136.952
steps: 1049975, episodes: 42000, mean episode reward: -149.70706300315285, time: 136.914
steps: 1074975, episodes: 43000, mean episode reward: -151.51809575390138, time: 135.585
steps: 1099975, episodes: 44000, mean episode reward: -152.32782816892535, time: 136.064
steps: 1124975, episodes: 45000, mean episode reward: -152.38285265122371, time: 137.428
steps: 1149975, episodes: 46000, mean episode reward: -152.76952183540823, time: 136.37
steps: 1174975, episodes: 47000, mean episode reward: -150.93210373393353, time: 135.987
steps: 1199975, episodes: 48000, mean episode reward: -149.90693339236972, time: 137.835
steps: 1224975, episodes: 49000, mean episode reward: -147.7534120825589, time: 136.587
steps: 1249975, episodes: 50000, mean episode reward: -147.33480423613975, time: 137.006
steps: 1274975, episodes: 51000, mean episode reward: -148.53036568819027, time: 136.826
steps: 1299975, episodes: 52000, mean episode reward: -146.2619291150752, time: 136.949
steps: 1324975, episodes: 53000, mean episode reward: -146.5127729229237, time: 136.672
steps: 1349975, episodes: 54000, mean episode reward: -145.88237370762576, time: 137.574
steps: 1374975, episodes: 55000, mean episode reward: -147.7915901029902, time: 137.122
steps: 1399975, episodes: 56000, mean episode reward: -146.28641919449223, time: 135.811
steps: 1424975, episodes: 57000, mean episode reward: -147.10566372308998, time: 136.517
steps: 1449975, episodes: 58000, mean episode reward: -145.91670709755115, time: 137.153
steps: 1474975, episodes: 59000, mean episode reward: -146.28031126606925, time: 138.567
steps: 1499975, episodes: 60000, mean episode reward: -145.78712951343536, time: 132.469
...Finished total of 60001 episodes.
