Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  0.5
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -222.06038384059127, time: 90.809
steps: 49975, episodes: 2000, mean episode reward: -246.51825328677262, time: 118.175
steps: 74975, episodes: 3000, mean episode reward: -203.82080074120907, time: 118.057
steps: 99975, episodes: 4000, mean episode reward: -193.76703457695618, time: 118.177
steps: 124975, episodes: 5000, mean episode reward: -188.0751671631494, time: 118.585
steps: 149975, episodes: 6000, mean episode reward: -180.3008349255402, time: 118.433
steps: 174975, episodes: 7000, mean episode reward: -176.1726220668284, time: 119.207
steps: 199975, episodes: 8000, mean episode reward: -174.149565536873, time: 119.108
steps: 224975, episodes: 9000, mean episode reward: -170.31413920809595, time: 119.773
steps: 249975, episodes: 10000, mean episode reward: -169.99011813063962, time: 119.021
steps: 274975, episodes: 11000, mean episode reward: -167.42108259995618, time: 119.585
steps: 299975, episodes: 12000, mean episode reward: -166.74170536871546, time: 120.384
steps: 324975, episodes: 13000, mean episode reward: -166.20650124990433, time: 119.668
steps: 349975, episodes: 14000, mean episode reward: -162.63749886708788, time: 119.847
steps: 374975, episodes: 15000, mean episode reward: -161.62582196183916, time: 120.417
steps: 399975, episodes: 16000, mean episode reward: -160.02431226589454, time: 119.721
steps: 424975, episodes: 17000, mean episode reward: -159.72827473218507, time: 120.239
steps: 449975, episodes: 18000, mean episode reward: -159.0330320108661, time: 119.906
steps: 474975, episodes: 19000, mean episode reward: -157.57102526975018, time: 121.125
steps: 499975, episodes: 20000, mean episode reward: -156.95577573257648, time: 119.601
steps: 524975, episodes: 21000, mean episode reward: -156.33472311182888, time: 119.02
steps: 549975, episodes: 22000, mean episode reward: -155.10112008402572, time: 118.974
steps: 574975, episodes: 23000, mean episode reward: -155.00447989555266, time: 120.244
steps: 599975, episodes: 24000, mean episode reward: -153.4517657972232, time: 120.591
steps: 624975, episodes: 25000, mean episode reward: -152.92326610759923, time: 119.172
steps: 649975, episodes: 26000, mean episode reward: -152.43793638264458, time: 119.41
steps: 674975, episodes: 27000, mean episode reward: -151.30241334476796, time: 120.231
steps: 699975, episodes: 28000, mean episode reward: -151.118655302535, time: 120.25
steps: 724975, episodes: 29000, mean episode reward: -149.88905776192252, time: 120.312
steps: 749975, episodes: 30000, mean episode reward: -149.95889349156909, time: 121.353
steps: 774975, episodes: 31000, mean episode reward: -147.57930587366286, time: 119.475
steps: 799975, episodes: 32000, mean episode reward: -149.99908501622755, time: 120.389
steps: 824975, episodes: 33000, mean episode reward: -148.09384054837022, time: 119.471
steps: 849975, episodes: 34000, mean episode reward: -148.66947202732385, time: 119.924
steps: 874975, episodes: 35000, mean episode reward: -147.98531635469143, time: 120.215
steps: 899975, episodes: 36000, mean episode reward: -148.14116459415519, time: 120.245
steps: 924975, episodes: 37000, mean episode reward: -146.80537824384533, time: 120.019
steps: 949975, episodes: 38000, mean episode reward: -145.8126963274438, time: 120.391
steps: 974975, episodes: 39000, mean episode reward: -146.3207762498325, time: 118.889
steps: 999975, episodes: 40000, mean episode reward: -146.87553875807893, time: 118.518
steps: 1024975, episodes: 41000, mean episode reward: -147.1368497030901, time: 119.028
steps: 1049975, episodes: 42000, mean episode reward: -146.94318557355012, time: 118.922
steps: 1074975, episodes: 43000, mean episode reward: -147.89374792134714, time: 119.309
steps: 1099975, episodes: 44000, mean episode reward: -148.94572648100754, time: 120.089
steps: 1124975, episodes: 45000, mean episode reward: -148.58477612893773, time: 120.597
steps: 1149975, episodes: 46000, mean episode reward: -148.36325598977447, time: 120.085
steps: 1174975, episodes: 47000, mean episode reward: -147.4426045458288, time: 119.772
steps: 1199975, episodes: 48000, mean episode reward: -146.7456488283973, time: 121.456
steps: 1224975, episodes: 49000, mean episode reward: -146.45060937194864, time: 119.559
steps: 1249975, episodes: 50000, mean episode reward: -145.73465792265063, time: 118.939
steps: 1274975, episodes: 51000, mean episode reward: -146.96527456622235, time: 120.075
steps: 1299975, episodes: 52000, mean episode reward: -145.8194968064779, time: 118.897
steps: 1324975, episodes: 53000, mean episode reward: -146.0964607894934, time: 118.857
steps: 1349975, episodes: 54000, mean episode reward: -145.2749288753103, time: 119.736
steps: 1374975, episodes: 55000, mean episode reward: -146.20086525925413, time: 120.612
steps: 1399975, episodes: 56000, mean episode reward: -146.07794601810897, time: 120.168
steps: 1424975, episodes: 57000, mean episode reward: -145.54032218906852, time: 119.031
steps: 1449975, episodes: 58000, mean episode reward: -145.75480460433684, time: 119.839
steps: 1474975, episodes: 59000, mean episode reward: -146.40646192648222, time: 122.683
steps: 1499975, episodes: 60000, mean episode reward: -144.53570199884055, time: 120.04
...Finished total of 60001 episodes.
