Using good policy maddpg and adv policy maddpg
Uncertainty type is:  None ; Uncertainty level is:  1.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -220.94085835326305, time: 74.748
steps: 49975, episodes: 2000, mean episode reward: -254.78821265426572, time: 93.159
steps: 74975, episodes: 3000, mean episode reward: -198.37652711868506, time: 115.226
steps: 99975, episodes: 4000, mean episode reward: -182.03799940060728, time: 127.024
steps: 124975, episodes: 5000, mean episode reward: -172.9188657506603, time: 127.142
steps: 149975, episodes: 6000, mean episode reward: -168.47079701304605, time: 127.284
steps: 174975, episodes: 7000, mean episode reward: -165.76182739289618, time: 127.199
steps: 199975, episodes: 8000, mean episode reward: -164.82930989698482, time: 127.062
steps: 224975, episodes: 9000, mean episode reward: -160.56660692443512, time: 127.11
steps: 249975, episodes: 10000, mean episode reward: -159.7998932682865, time: 126.847
steps: 274975, episodes: 11000, mean episode reward: -158.86436107728906, time: 126.816
steps: 299975, episodes: 12000, mean episode reward: -158.7046342709046, time: 126.948
steps: 324975, episodes: 13000, mean episode reward: -157.44677044566484, time: 126.791
steps: 349975, episodes: 14000, mean episode reward: -156.0980931130951, time: 126.762
steps: 374975, episodes: 15000, mean episode reward: -156.07516643221945, time: 126.924
steps: 399975, episodes: 16000, mean episode reward: -154.8810637329651, time: 126.966
steps: 424975, episodes: 17000, mean episode reward: -154.6811417595229, time: 126.947
steps: 449975, episodes: 18000, mean episode reward: -154.54728809064153, time: 126.626
steps: 474975, episodes: 19000, mean episode reward: -154.5686237734756, time: 126.62
steps: 499975, episodes: 20000, mean episode reward: -153.62005752778475, time: 126.809
steps: 524975, episodes: 21000, mean episode reward: -153.22716166075563, time: 126.643
steps: 549975, episodes: 22000, mean episode reward: -152.77419772951288, time: 126.892
steps: 574975, episodes: 23000, mean episode reward: -150.53038169958893, time: 127.589
steps: 599975, episodes: 24000, mean episode reward: -149.89264439738585, time: 127.577
steps: 624975, episodes: 25000, mean episode reward: -150.2041555157582, time: 126.733
steps: 649975, episodes: 26000, mean episode reward: -149.5489091135759, time: 127.503
steps: 674975, episodes: 27000, mean episode reward: -150.61089868410292, time: 127.314
steps: 699975, episodes: 28000, mean episode reward: -148.6771609820475, time: 126.805
steps: 724975, episodes: 29000, mean episode reward: -149.2845465339672, time: 126.832
steps: 749975, episodes: 30000, mean episode reward: -149.64780490326066, time: 126.503
steps: 774975, episodes: 31000, mean episode reward: -148.87770212467498, time: 126.284
steps: 799975, episodes: 32000, mean episode reward: -148.14060659422174, time: 127.295
steps: 824975, episodes: 33000, mean episode reward: -145.9728061121211, time: 126.935
steps: 849975, episodes: 34000, mean episode reward: -146.20684924981438, time: 126.985
steps: 874975, episodes: 35000, mean episode reward: -146.15602075528395, time: 127.251
steps: 899975, episodes: 36000, mean episode reward: -145.68247274199078, time: 126.274
steps: 924975, episodes: 37000, mean episode reward: -144.3324433001699, time: 126.936
steps: 949975, episodes: 38000, mean episode reward: -143.866816399301, time: 125.89
steps: 974975, episodes: 39000, mean episode reward: -145.0447651513809, time: 126.464
steps: 999975, episodes: 40000, mean episode reward: -144.21917977956974, time: 126.893
steps: 1024975, episodes: 41000, mean episode reward: -144.312727058778, time: 127.319
steps: 1049975, episodes: 42000, mean episode reward: -143.46342123190902, time: 126.658
steps: 1074975, episodes: 43000, mean episode reward: -142.7562570597887, time: 127.034
steps: 1099975, episodes: 44000, mean episode reward: -141.73583034690412, time: 126.646
steps: 1124975, episodes: 45000, mean episode reward: -142.82103451811892, time: 126.971
steps: 1149975, episodes: 46000, mean episode reward: -142.60121602142516, time: 126.234
steps: 1174975, episodes: 47000, mean episode reward: -142.0797041918724, time: 126.66
steps: 1199975, episodes: 48000, mean episode reward: -141.0836299043222, time: 127.222
steps: 1224975, episodes: 49000, mean episode reward: -141.37812736022596, time: 127.444
steps: 1249975, episodes: 50000, mean episode reward: -141.48651538929184, time: 127.231
steps: 1274975, episodes: 51000, mean episode reward: -142.73153503369343, time: 126.822
steps: 1299975, episodes: 52000, mean episode reward: -141.02671352347429, time: 126.809
steps: 1324975, episodes: 53000, mean episode reward: -140.32355865659824, time: 126.339
steps: 1349975, episodes: 54000, mean episode reward: -141.51502114055282, time: 126.979
steps: 1374975, episodes: 55000, mean episode reward: -140.33896224368195, time: 127.373
steps: 1399975, episodes: 56000, mean episode reward: -139.91275235169985, time: 127.396
steps: 1424975, episodes: 57000, mean episode reward: -139.3130691014162, time: 126.266
steps: 1449975, episodes: 58000, mean episode reward: -138.84203267857944, time: 126.411
steps: 1474975, episodes: 59000, mean episode reward: -137.88312609365025, time: 126.837
steps: 1499975, episodes: 60000, mean episode reward: -136.59443605225943, time: 120.988
...Finished total of 60001 episodes.
