Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  1.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -212.63894164632046, time: 67.615
steps: 49975, episodes: 2000, mean episode reward: -656.5393169031174, time: 88.64
steps: 74975, episodes: 3000, mean episode reward: -327.6506909306991, time: 89.089
steps: 99975, episodes: 4000, mean episode reward: -131.11726522929175, time: 89.633
steps: 124975, episodes: 5000, mean episode reward: -141.6096866205157, time: 89.308
steps: 149975, episodes: 6000, mean episode reward: -124.03212942999812, time: 94.113
steps: 174975, episodes: 7000, mean episode reward: -118.56716205516379, time: 94.406
steps: 199975, episodes: 8000, mean episode reward: -112.5308209104012, time: 92.212
steps: 224975, episodes: 9000, mean episode reward: -116.62532422240547, time: 89.761
steps: 249975, episodes: 10000, mean episode reward: -116.46306545104588, time: 89.946
steps: 274975, episodes: 11000, mean episode reward: -125.91922252131509, time: 90.572
steps: 299975, episodes: 12000, mean episode reward: -122.63033197098953, time: 89.546
steps: 324975, episodes: 13000, mean episode reward: -125.09807306029758, time: 92.229
steps: 349975, episodes: 14000, mean episode reward: -120.57076989439491, time: 90.193
steps: 374975, episodes: 15000, mean episode reward: -123.45148083694608, time: 93.468
steps: 399975, episodes: 16000, mean episode reward: -111.87745696003377, time: 95.225
steps: 424975, episodes: 17000, mean episode reward: -123.34373850671318, time: 96.082
steps: 449975, episodes: 18000, mean episode reward: -124.03296524832744, time: 97.27
steps: 474975, episodes: 19000, mean episode reward: -126.81343097118858, time: 96.378
steps: 499975, episodes: 20000, mean episode reward: -126.21029491063216, time: 97.049
steps: 524975, episodes: 21000, mean episode reward: -121.43626115174546, time: 96.077
steps: 549975, episodes: 22000, mean episode reward: -127.0058060991562, time: 96.428
steps: 574975, episodes: 23000, mean episode reward: -131.74907833607807, time: 96.958
steps: 599975, episodes: 24000, mean episode reward: -126.65097185564737, time: 96.604
steps: 624975, episodes: 25000, mean episode reward: -124.04195817959459, time: 96.203
steps: 649975, episodes: 26000, mean episode reward: -129.90433707990013, time: 96.249
steps: 674975, episodes: 27000, mean episode reward: -127.85902703897224, time: 96.132
steps: 699975, episodes: 28000, mean episode reward: -132.77958240278093, time: 96.597
steps: 724975, episodes: 29000, mean episode reward: -134.6727493411239, time: 96.216
steps: 749975, episodes: 30000, mean episode reward: -144.74577836019577, time: 95.887
steps: 774975, episodes: 31000, mean episode reward: -140.5963627794076, time: 95.945
steps: 799975, episodes: 32000, mean episode reward: -126.63267824651112, time: 96.219
steps: 824975, episodes: 33000, mean episode reward: -132.8330022706595, time: 95.77
steps: 849975, episodes: 34000, mean episode reward: -114.80461250581385, time: 96.231
steps: 874975, episodes: 35000, mean episode reward: -124.28138968818288, time: 96.296
steps: 899975, episodes: 36000, mean episode reward: -126.09820029717392, time: 96.312
steps: 924975, episodes: 37000, mean episode reward: -134.1025469440709, time: 96.417
steps: 949975, episodes: 38000, mean episode reward: -128.00939926617846, time: 95.832
steps: 974975, episodes: 39000, mean episode reward: -118.3489183294519, time: 95.763
steps: 999975, episodes: 40000, mean episode reward: -121.0315232880447, time: 96.166
steps: 1024975, episodes: 41000, mean episode reward: -120.69258278519808, time: 96.004
steps: 1049975, episodes: 42000, mean episode reward: -121.56750200224386, time: 96.24
steps: 1074975, episodes: 43000, mean episode reward: -115.57878314961772, time: 96.295
steps: 1099975, episodes: 44000, mean episode reward: -110.85368181589361, time: 96.651
steps: 1124975, episodes: 45000, mean episode reward: -112.16149853074884, time: 96.451
steps: 1149975, episodes: 46000, mean episode reward: -110.36042597501633, time: 97.434
steps: 1174975, episodes: 47000, mean episode reward: -108.53783959361864, time: 96.155
steps: 1199975, episodes: 48000, mean episode reward: -106.28824721391912, time: 96.386
steps: 1224975, episodes: 49000, mean episode reward: -104.18134642824687, time: 95.966
steps: 1249975, episodes: 50000, mean episode reward: -100.97493432244012, time: 96.446
steps: 1274975, episodes: 51000, mean episode reward: -101.13936574516342, time: 96.846
steps: 1299975, episodes: 52000, mean episode reward: -98.14575152706945, time: 96.379
steps: 1324975, episodes: 53000, mean episode reward: -94.33217461420885, time: 96.645
steps: 1349975, episodes: 54000, mean episode reward: -97.72389827213424, time: 96.509
steps: 1374975, episodes: 55000, mean episode reward: -92.55693721740744, time: 96.721
steps: 1399975, episodes: 56000, mean episode reward: -90.8782998853593, time: 96.814
steps: 1424975, episodes: 57000, mean episode reward: -92.69812354455097, time: 97.535
steps: 1449975, episodes: 58000, mean episode reward: -92.23043334747979, time: 95.829
steps: 1474975, episodes: 59000, mean episode reward: -87.86922033274676, time: 95.852
steps: 1499975, episodes: 60000, mean episode reward: -89.67796843183733, time: 93.688
...Finished total of 60001 episodes.
