Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  2.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -141.98835507449897, time: 74.728
steps: 49975, episodes: 2000, mean episode reward: -253.22484652300494, time: 88.215
steps: 74975, episodes: 3000, mean episode reward: -99.88753744246156, time: 89.228
steps: 99975, episodes: 4000, mean episode reward: -77.36259993857381, time: 91.317
steps: 124975, episodes: 5000, mean episode reward: -66.45450367800103, time: 93.367
steps: 149975, episodes: 6000, mean episode reward: -62.58681522178289, time: 92.891
steps: 174975, episodes: 7000, mean episode reward: -63.47880534624411, time: 93.238
steps: 199975, episodes: 8000, mean episode reward: -61.70574191423605, time: 93.054
steps: 224975, episodes: 9000, mean episode reward: -66.69657592728589, time: 92.636
steps: 249975, episodes: 10000, mean episode reward: -63.72202218667202, time: 93.227
steps: 274975, episodes: 11000, mean episode reward: -64.94803890198122, time: 92.543
steps: 299975, episodes: 12000, mean episode reward: -65.63037223608563, time: 92.708
steps: 324975, episodes: 13000, mean episode reward: -64.22820119352582, time: 92.641
steps: 349975, episodes: 14000, mean episode reward: -67.99898611689083, time: 93.763
steps: 374975, episodes: 15000, mean episode reward: -66.01128998652591, time: 93.048
steps: 399975, episodes: 16000, mean episode reward: -63.51593567322639, time: 91.977
steps: 424975, episodes: 17000, mean episode reward: -66.06007298983685, time: 93.266
steps: 449975, episodes: 18000, mean episode reward: -68.91065777333107, time: 94.309
steps: 474975, episodes: 19000, mean episode reward: -66.0247669828067, time: 93.534
steps: 499975, episodes: 20000, mean episode reward: -65.81946585267914, time: 92.888
steps: 524975, episodes: 21000, mean episode reward: -67.94431086717074, time: 92.923
steps: 549975, episodes: 22000, mean episode reward: -66.79982608544093, time: 93.065
steps: 574975, episodes: 23000, mean episode reward: -66.19291436077965, time: 93.974
steps: 599975, episodes: 24000, mean episode reward: -68.68872395586455, time: 93.477
steps: 624975, episodes: 25000, mean episode reward: -68.26097302439383, time: 93.639
steps: 649975, episodes: 26000, mean episode reward: -68.06054249489303, time: 93.28
steps: 674975, episodes: 27000, mean episode reward: -65.67087594514298, time: 92.838
steps: 699975, episodes: 28000, mean episode reward: -68.03956997562354, time: 93.492
steps: 724975, episodes: 29000, mean episode reward: -68.00557447775739, time: 93.854
steps: 749975, episodes: 30000, mean episode reward: -66.7279554303944, time: 93.592
steps: 774975, episodes: 31000, mean episode reward: -63.77608660495998, time: 93.413
steps: 799975, episodes: 32000, mean episode reward: -65.42407347610724, time: 93.029
steps: 824975, episodes: 33000, mean episode reward: -68.02929686356484, time: 92.935
steps: 849975, episodes: 34000, mean episode reward: -66.80201984926691, time: 92.982
steps: 874975, episodes: 35000, mean episode reward: -68.31230179437479, time: 92.303
steps: 899975, episodes: 36000, mean episode reward: -66.72942676683886, time: 92.815
steps: 924975, episodes: 37000, mean episode reward: -64.90071382446554, time: 92.968
steps: 949975, episodes: 38000, mean episode reward: -61.76550680795261, time: 81.702
steps: 974975, episodes: 39000, mean episode reward: -64.52758571421803, time: 79.656
steps: 999975, episodes: 40000, mean episode reward: -60.083687340488105, time: 79.214
steps: 1024975, episodes: 41000, mean episode reward: -64.2824598877259, time: 79.081
steps: 1049975, episodes: 42000, mean episode reward: -64.33071627348599, time: 77.854
steps: 1074975, episodes: 43000, mean episode reward: -62.13162240666035, time: 76.701
steps: 1099975, episodes: 44000, mean episode reward: -60.971817596059296, time: 75.051
steps: 1124975, episodes: 45000, mean episode reward: -61.72829082289107, time: 75.917
steps: 1149975, episodes: 46000, mean episode reward: -61.14822078134046, time: 74.128
steps: 1174975, episodes: 47000, mean episode reward: -59.366324622617626, time: 74.758
steps: 1199975, episodes: 48000, mean episode reward: -57.440191094563865, time: 75.397
steps: 1224975, episodes: 49000, mean episode reward: -56.96155080690879, time: 75.161
steps: 1249975, episodes: 50000, mean episode reward: -58.62898594146733, time: 72.553
steps: 1274975, episodes: 51000, mean episode reward: -53.96415372331231, time: 73.154
steps: 1299975, episodes: 52000, mean episode reward: -52.882610673758364, time: 75.978
steps: 1324975, episodes: 53000, mean episode reward: -53.51342240777904, time: 77.813
steps: 1349975, episodes: 54000, mean episode reward: -52.60143891178979, time: 78.04
steps: 1374975, episodes: 55000, mean episode reward: -52.93502842538945, time: 78.594
steps: 1399975, episodes: 56000, mean episode reward: -50.043608646841776, time: 76.688
steps: 1424975, episodes: 57000, mean episode reward: -49.25688602492488, time: 73.472
steps: 1449975, episodes: 58000, mean episode reward: -48.28343747438155, time: 74.367
steps: 1474975, episodes: 59000, mean episode reward: -48.60643594047659, time: 75.079
steps: 1499975, episodes: 60000, mean episode reward: -47.75339486089604, time: 74.356
...Finished total of 60001 episodes.
