Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  0.5
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -221.64084151572703, time: 64.649
steps: 49975, episodes: 2000, mean episode reward: -393.34519910589097, time: 86.106
steps: 74975, episodes: 3000, mean episode reward: -174.26405320633035, time: 88.976
steps: 99975, episodes: 4000, mean episode reward: -130.53967433878805, time: 88.69
steps: 124975, episodes: 5000, mean episode reward: -116.33678423560838, time: 89.277
steps: 149975, episodes: 6000, mean episode reward: -105.58849670563883, time: 89.379
steps: 174975, episodes: 7000, mean episode reward: -95.157858337877, time: 89.598
steps: 199975, episodes: 8000, mean episode reward: -97.74075838675589, time: 90.306
steps: 224975, episodes: 9000, mean episode reward: -93.40642793441233, time: 89.842
steps: 249975, episodes: 10000, mean episode reward: -98.55603166892504, time: 89.573
steps: 274975, episodes: 11000, mean episode reward: -102.44230839864622, time: 89.885
steps: 299975, episodes: 12000, mean episode reward: -100.84248284265188, time: 89.867
steps: 324975, episodes: 13000, mean episode reward: -103.65318974835786, time: 90.349
steps: 349975, episodes: 14000, mean episode reward: -99.96961143851088, time: 89.904
steps: 374975, episodes: 15000, mean episode reward: -104.92163415052075, time: 92.675
steps: 399975, episodes: 16000, mean episode reward: -100.62232463702045, time: 94.575
steps: 424975, episodes: 17000, mean episode reward: -101.00190965288758, time: 96.52
steps: 449975, episodes: 18000, mean episode reward: -102.36282599149152, time: 96.876
steps: 474975, episodes: 19000, mean episode reward: -99.12379690195993, time: 96.176
steps: 499975, episodes: 20000, mean episode reward: -101.05214258907435, time: 96.156
steps: 524975, episodes: 21000, mean episode reward: -100.07882372235646, time: 95.819
steps: 549975, episodes: 22000, mean episode reward: -96.64166502707964, time: 96.746
steps: 574975, episodes: 23000, mean episode reward: -95.96566990045106, time: 96.88
steps: 599975, episodes: 24000, mean episode reward: -94.963634176436, time: 95.664
steps: 624975, episodes: 25000, mean episode reward: -101.42587870735552, time: 96.422
steps: 649975, episodes: 26000, mean episode reward: -99.1580317352837, time: 96.204
steps: 674975, episodes: 27000, mean episode reward: -96.69462572320926, time: 96.413
steps: 699975, episodes: 28000, mean episode reward: -96.77434753864257, time: 96.365
steps: 724975, episodes: 29000, mean episode reward: -103.16506403818771, time: 96.516
steps: 749975, episodes: 30000, mean episode reward: -103.2833880681418, time: 95.857
steps: 774975, episodes: 31000, mean episode reward: -98.9902266515962, time: 96.451
steps: 799975, episodes: 32000, mean episode reward: -93.96947510120127, time: 96.174
steps: 824975, episodes: 33000, mean episode reward: -99.81079554349903, time: 94.828
steps: 849975, episodes: 34000, mean episode reward: -100.0802995844766, time: 96.163
steps: 874975, episodes: 35000, mean episode reward: -99.26838193856914, time: 95.914
steps: 899975, episodes: 36000, mean episode reward: -92.62429337769414, time: 95.579
steps: 924975, episodes: 37000, mean episode reward: -96.4017459348399, time: 96.222
steps: 949975, episodes: 38000, mean episode reward: -93.6511828002703, time: 95.605
steps: 974975, episodes: 39000, mean episode reward: -94.24435146965564, time: 95.471
steps: 999975, episodes: 40000, mean episode reward: -97.62167950652598, time: 95.892
steps: 1024975, episodes: 41000, mean episode reward: -94.16993926470133, time: 96.172
steps: 1049975, episodes: 42000, mean episode reward: -87.02581138292523, time: 96.506
steps: 1074975, episodes: 43000, mean episode reward: -84.23076992257958, time: 96.233
steps: 1099975, episodes: 44000, mean episode reward: -78.57925083675174, time: 96.063
steps: 1124975, episodes: 45000, mean episode reward: -76.41818826204837, time: 96.154
steps: 1149975, episodes: 46000, mean episode reward: -76.71044642775276, time: 97.351
steps: 1174975, episodes: 47000, mean episode reward: -73.38865442429787, time: 95.907
steps: 1199975, episodes: 48000, mean episode reward: -70.58130799683695, time: 95.888
steps: 1224975, episodes: 49000, mean episode reward: -68.66618301370282, time: 96.634
steps: 1249975, episodes: 50000, mean episode reward: -66.90702288633425, time: 96.237
steps: 1274975, episodes: 51000, mean episode reward: -64.37949696588568, time: 95.867
steps: 1299975, episodes: 52000, mean episode reward: -63.31546399290127, time: 96.713
steps: 1324975, episodes: 53000, mean episode reward: -65.74748852417012, time: 96.725
steps: 1349975, episodes: 54000, mean episode reward: -66.44900522465005, time: 96.744
steps: 1374975, episodes: 55000, mean episode reward: -64.39699045610213, time: 96.874
steps: 1399975, episodes: 56000, mean episode reward: -66.58730915111819, time: 96.438
steps: 1424975, episodes: 57000, mean episode reward: -64.54164002206515, time: 98.06
steps: 1449975, episodes: 58000, mean episode reward: -65.25916217934864, time: 95.612
steps: 1474975, episodes: 59000, mean episode reward: -63.857179461172926, time: 95.267
steps: 1499975, episodes: 60000, mean episode reward: -67.90055172637773, time: 95.946
...Finished total of 60001 episodes.
