Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  1.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -141.67851657346264, time: 37.205
steps: 49975, episodes: 2000, mean episode reward: -176.7320753324024, time: 46.953
steps: 74975, episodes: 3000, mean episode reward: -71.41408293091841, time: 46.578
steps: 99975, episodes: 4000, mean episode reward: -63.31565081183765, time: 47.733
steps: 124975, episodes: 5000, mean episode reward: -59.476664325822654, time: 51.669
steps: 149975, episodes: 6000, mean episode reward: -60.54185390698968, time: 57.895
steps: 174975, episodes: 7000, mean episode reward: -60.81644015476084, time: 59.098
steps: 199975, episodes: 8000, mean episode reward: -58.17874598676009, time: 59.253
steps: 224975, episodes: 9000, mean episode reward: -61.48386794405713, time: 61.064
steps: 249975, episodes: 10000, mean episode reward: -60.449038412383366, time: 61.11
steps: 274975, episodes: 11000, mean episode reward: -61.2653465692839, time: 62.035
steps: 299975, episodes: 12000, mean episode reward: -61.72984976853725, time: 62.031
steps: 324975, episodes: 13000, mean episode reward: -60.38458356477291, time: 62.441
steps: 349975, episodes: 14000, mean episode reward: -60.54830177478888, time: 62.459
steps: 374975, episodes: 15000, mean episode reward: -59.59958334929093, time: 62.079
steps: 399975, episodes: 16000, mean episode reward: -62.40676056881629, time: 61.969
steps: 424975, episodes: 17000, mean episode reward: -61.53894571177612, time: 62.358
steps: 449975, episodes: 18000, mean episode reward: -61.7364478884087, time: 62.447
steps: 474975, episodes: 19000, mean episode reward: -59.67078950836265, time: 62.486
steps: 499975, episodes: 20000, mean episode reward: -61.78626387955907, time: 61.466
steps: 524975, episodes: 21000, mean episode reward: -58.80693359753234, time: 62.301
steps: 549975, episodes: 22000, mean episode reward: -62.26270268014259, time: 62.776
steps: 574975, episodes: 23000, mean episode reward: -58.567247087669706, time: 62.005
steps: 599975, episodes: 24000, mean episode reward: -60.813019435771714, time: 62.08
steps: 624975, episodes: 25000, mean episode reward: -62.54361289735307, time: 61.899
steps: 649975, episodes: 26000, mean episode reward: -62.60827116198096, time: 62.271
steps: 674975, episodes: 27000, mean episode reward: -61.74269916226608, time: 62.426
steps: 699975, episodes: 28000, mean episode reward: -62.62146867659816, time: 62.934
steps: 724975, episodes: 29000, mean episode reward: -62.21706704521645, time: 62.335
steps: 749975, episodes: 30000, mean episode reward: -62.246935887725456, time: 62.213
steps: 774975, episodes: 31000, mean episode reward: -59.94423128809949, time: 61.902
steps: 799975, episodes: 32000, mean episode reward: -61.39387708891946, time: 61.873
steps: 824975, episodes: 33000, mean episode reward: -62.38490602089241, time: 62.242
steps: 849975, episodes: 34000, mean episode reward: -62.44638912270768, time: 62.085
steps: 874975, episodes: 35000, mean episode reward: -62.9145106590404, time: 62.104
steps: 899975, episodes: 36000, mean episode reward: -60.543566823324944, time: 62.535
steps: 924975, episodes: 37000, mean episode reward: -64.10634592401412, time: 62.121
steps: 949975, episodes: 38000, mean episode reward: -64.63325224230368, time: 62.269
steps: 974975, episodes: 39000, mean episode reward: -62.36950643243127, time: 62.307
steps: 999975, episodes: 40000, mean episode reward: -62.33649585818049, time: 62.026
steps: 1024975, episodes: 41000, mean episode reward: -60.13151892088637, time: 62.411
steps: 1049975, episodes: 42000, mean episode reward: -62.25010755662655, time: 62.512
steps: 1074975, episodes: 43000, mean episode reward: -62.89777037998172, time: 62.597
steps: 1099975, episodes: 44000, mean episode reward: -62.54605001758828, time: 62.534
steps: 1124975, episodes: 45000, mean episode reward: -58.78424739169603, time: 63.072
steps: 1149975, episodes: 46000, mean episode reward: -60.73153435007946, time: 62.647
steps: 1174975, episodes: 47000, mean episode reward: -60.06060491981094, time: 62.476
steps: 1199975, episodes: 48000, mean episode reward: -61.18055558947165, time: 62.434
steps: 1224975, episodes: 49000, mean episode reward: -60.130699811198475, time: 61.799
steps: 1249975, episodes: 50000, mean episode reward: -64.03597221072698, time: 62.199
steps: 1274975, episodes: 51000, mean episode reward: -58.99666138544635, time: 61.995
steps: 1299975, episodes: 52000, mean episode reward: -61.999861398153136, time: 63.129
steps: 1324975, episodes: 53000, mean episode reward: -60.86379829013947, time: 62.738
steps: 1349975, episodes: 54000, mean episode reward: -60.793948736027815, time: 62.44
steps: 1374975, episodes: 55000, mean episode reward: -64.3787780071623, time: 62.703
steps: 1399975, episodes: 56000, mean episode reward: -62.21389247793995, time: 63.27
steps: 1424975, episodes: 57000, mean episode reward: -64.31918269315608, time: 62.531
steps: 1449975, episodes: 58000, mean episode reward: -62.209294010293874, time: 62.757
steps: 1474975, episodes: 59000, mean episode reward: -61.53252904820508, time: 62.083
steps: 1499975, episodes: 60000, mean episode reward: -60.35692838699576, time: 60.142
...Finished total of 60001 episodes.
