Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  2.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -225.1070819293345, time: 90.019
steps: 49975, episodes: 2000, mean episode reward: -241.67565582945466, time: 112.854
steps: 74975, episodes: 3000, mean episode reward: -207.40225537898195, time: 112.782
steps: 99975, episodes: 4000, mean episode reward: -195.95404820514943, time: 112.645
steps: 124975, episodes: 5000, mean episode reward: -193.39745754892013, time: 112.105
steps: 149975, episodes: 6000, mean episode reward: -186.14341685550247, time: 111.902
steps: 174975, episodes: 7000, mean episode reward: -179.27563805493304, time: 112.74
steps: 199975, episodes: 8000, mean episode reward: -177.4382440520458, time: 112.458
steps: 224975, episodes: 9000, mean episode reward: -174.89044261123536, time: 112.493
steps: 249975, episodes: 10000, mean episode reward: -173.3998741558424, time: 112.223
steps: 274975, episodes: 11000, mean episode reward: -173.13160981908737, time: 111.678
steps: 299975, episodes: 12000, mean episode reward: -168.7223880178578, time: 112.861
steps: 324975, episodes: 13000, mean episode reward: -169.50024473458464, time: 112.82
steps: 349975, episodes: 14000, mean episode reward: -170.63310768952226, time: 111.816
steps: 374975, episodes: 15000, mean episode reward: -167.8115197991144, time: 112.121
steps: 399975, episodes: 16000, mean episode reward: -168.8827644656546, time: 111.298
steps: 424975, episodes: 17000, mean episode reward: -168.81061039380234, time: 112.546
steps: 449975, episodes: 18000, mean episode reward: -167.42703645908594, time: 111.963
steps: 474975, episodes: 19000, mean episode reward: -167.0565708460255, time: 112.084
steps: 499975, episodes: 20000, mean episode reward: -165.48296762569245, time: 112.696
steps: 524975, episodes: 21000, mean episode reward: -166.6927179461467, time: 112.48
steps: 549975, episodes: 22000, mean episode reward: -164.40691207222196, time: 112.209
steps: 574975, episodes: 23000, mean episode reward: -165.57528330036007, time: 112.768
steps: 599975, episodes: 24000, mean episode reward: -164.72786656023254, time: 113.438
steps: 624975, episodes: 25000, mean episode reward: -164.34674347439733, time: 112.574
steps: 649975, episodes: 26000, mean episode reward: -163.7872366936159, time: 112.464
steps: 674975, episodes: 27000, mean episode reward: -162.64925702257926, time: 112.869
steps: 699975, episodes: 28000, mean episode reward: -162.8492999162223, time: 112.061
steps: 724975, episodes: 29000, mean episode reward: -162.35210766167532, time: 113.099
steps: 749975, episodes: 30000, mean episode reward: -163.6726171205212, time: 112.832
steps: 774975, episodes: 31000, mean episode reward: -163.55205271460878, time: 112.032
steps: 799975, episodes: 32000, mean episode reward: -162.38933170277804, time: 112.645
steps: 824975, episodes: 33000, mean episode reward: -162.22044477929006, time: 112.642
steps: 849975, episodes: 34000, mean episode reward: -161.91463616120816, time: 112.594
steps: 874975, episodes: 35000, mean episode reward: -162.930536925707, time: 112.398
steps: 899975, episodes: 36000, mean episode reward: -162.18613727517194, time: 112.424
steps: 924975, episodes: 37000, mean episode reward: -160.87254276722007, time: 106.569
steps: 949975, episodes: 38000, mean episode reward: -161.26622656060295, time: 106.755
steps: 974975, episodes: 39000, mean episode reward: -160.3777940319288, time: 105.871
steps: 999975, episodes: 40000, mean episode reward: -160.35287643155735, time: 104.444
steps: 1024975, episodes: 41000, mean episode reward: -161.06960371222152, time: 103.755
steps: 1049975, episodes: 42000, mean episode reward: -162.19442151249206, time: 103.661
steps: 1074975, episodes: 43000, mean episode reward: -160.93940476854814, time: 103.972
steps: 1099975, episodes: 44000, mean episode reward: -163.62330723147235, time: 103.607
steps: 1124975, episodes: 45000, mean episode reward: -162.78587749871392, time: 103.973
steps: 1149975, episodes: 46000, mean episode reward: -162.49647676116462, time: 103.755
steps: 1174975, episodes: 47000, mean episode reward: -162.64915927732406, time: 104.423
steps: 1199975, episodes: 48000, mean episode reward: -160.52433603998213, time: 103.6
steps: 1224975, episodes: 49000, mean episode reward: -160.87835216181082, time: 104.37
steps: 1249975, episodes: 50000, mean episode reward: -159.62917385817033, time: 102.484
steps: 1274975, episodes: 51000, mean episode reward: -158.91443375567988, time: 102.711
steps: 1299975, episodes: 52000, mean episode reward: -160.8898109319295, time: 103.351
steps: 1324975, episodes: 53000, mean episode reward: -159.81582495390566, time: 103.01
steps: 1349975, episodes: 54000, mean episode reward: -159.4541185477722, time: 102.956
steps: 1374975, episodes: 55000, mean episode reward: -159.3505032057498, time: 103.539
steps: 1399975, episodes: 56000, mean episode reward: -158.780326614599, time: 104.314
steps: 1424975, episodes: 57000, mean episode reward: -157.49538972790984, time: 103.954
steps: 1449975, episodes: 58000, mean episode reward: -157.44315595257126, time: 103.149
steps: 1474975, episodes: 59000, mean episode reward: -156.24776778851088, time: 103.271
steps: 1499975, episodes: 60000, mean episode reward: -157.4051643280426, time: 86.266
...Finished total of 60001 episodes.
