Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  1.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -224.60555500597718, time: 94.6
steps: 49975, episodes: 2000, mean episode reward: -236.94774302360057, time: 118.525
steps: 74975, episodes: 3000, mean episode reward: -206.97763717376574, time: 118.409
steps: 99975, episodes: 4000, mean episode reward: -192.18965556222335, time: 119.378
steps: 124975, episodes: 5000, mean episode reward: -186.6262657340787, time: 119.486
steps: 149975, episodes: 6000, mean episode reward: -179.35996581553647, time: 119.402
steps: 174975, episodes: 7000, mean episode reward: -175.44721906507138, time: 119.931
steps: 199975, episodes: 8000, mean episode reward: -171.0837489435739, time: 119.558
steps: 224975, episodes: 9000, mean episode reward: -167.55062741678418, time: 120.593
steps: 249975, episodes: 10000, mean episode reward: -165.78770397690263, time: 119.629
steps: 274975, episodes: 11000, mean episode reward: -163.74999214416982, time: 120.575
steps: 299975, episodes: 12000, mean episode reward: -164.3679939869113, time: 121.281
steps: 324975, episodes: 13000, mean episode reward: -162.32981295330404, time: 120.856
steps: 349975, episodes: 14000, mean episode reward: -160.56706091129482, time: 119.987
steps: 374975, episodes: 15000, mean episode reward: -160.6717236406729, time: 121.836
steps: 399975, episodes: 16000, mean episode reward: -160.88711779086998, time: 120.031
steps: 424975, episodes: 17000, mean episode reward: -158.90758569978362, time: 121.484
steps: 449975, episodes: 18000, mean episode reward: -160.8436023612218, time: 120.67
steps: 474975, episodes: 19000, mean episode reward: -158.21039187410355, time: 121.479
steps: 499975, episodes: 20000, mean episode reward: -158.55328980931404, time: 120.33
steps: 524975, episodes: 21000, mean episode reward: -158.21962985405696, time: 119.761
steps: 549975, episodes: 22000, mean episode reward: -158.21063267216658, time: 119.718
steps: 574975, episodes: 23000, mean episode reward: -157.42329380119074, time: 119.645
steps: 599975, episodes: 24000, mean episode reward: -157.17709754924473, time: 121.266
steps: 624975, episodes: 25000, mean episode reward: -159.3091550244733, time: 120.848
steps: 649975, episodes: 26000, mean episode reward: -156.86219968042522, time: 120.719
steps: 674975, episodes: 27000, mean episode reward: -156.52435037695332, time: 120.86
steps: 699975, episodes: 28000, mean episode reward: -155.30705755630328, time: 121.06
steps: 724975, episodes: 29000, mean episode reward: -156.86992310930415, time: 119.727
steps: 749975, episodes: 30000, mean episode reward: -155.80559703731768, time: 120.6
steps: 774975, episodes: 31000, mean episode reward: -153.90329214786388, time: 120.146
steps: 799975, episodes: 32000, mean episode reward: -154.72810155659803, time: 121.031
steps: 824975, episodes: 33000, mean episode reward: -154.07954859589697, time: 119.683
steps: 849975, episodes: 34000, mean episode reward: -153.4157304323053, time: 120.184
steps: 874975, episodes: 35000, mean episode reward: -154.00450640043448, time: 119.393
steps: 899975, episodes: 36000, mean episode reward: -152.53222585488558, time: 119.959
steps: 924975, episodes: 37000, mean episode reward: -154.21553559187305, time: 120.553
steps: 949975, episodes: 38000, mean episode reward: -152.6972629888819, time: 122.313
steps: 974975, episodes: 39000, mean episode reward: -152.0968879025308, time: 120.906
steps: 999975, episodes: 40000, mean episode reward: -153.57561612705544, time: 120.391
steps: 1024975, episodes: 41000, mean episode reward: -153.53098138494397, time: 120.693
steps: 1049975, episodes: 42000, mean episode reward: -153.35106828595391, time: 119.771
steps: 1074975, episodes: 43000, mean episode reward: -154.34254598965433, time: 119.863
steps: 1099975, episodes: 44000, mean episode reward: -154.9804521840792, time: 121.295
steps: 1124975, episodes: 45000, mean episode reward: -157.63917648553686, time: 121.259
steps: 1149975, episodes: 46000, mean episode reward: -155.36031424595222, time: 120.701
steps: 1174975, episodes: 47000, mean episode reward: -155.08759370480766, time: 121.542
steps: 1199975, episodes: 48000, mean episode reward: -152.75530754870908, time: 122.758
steps: 1224975, episodes: 49000, mean episode reward: -153.62916227695402, time: 121.337
steps: 1249975, episodes: 50000, mean episode reward: -153.05738124847252, time: 120.948
steps: 1274975, episodes: 51000, mean episode reward: -151.1216777205083, time: 121.488
steps: 1299975, episodes: 52000, mean episode reward: -152.36626654883275, time: 120.729
steps: 1324975, episodes: 53000, mean episode reward: -151.45019796456756, time: 120.599
steps: 1349975, episodes: 54000, mean episode reward: -150.53411131484398, time: 120.841
steps: 1374975, episodes: 55000, mean episode reward: -149.99813126967933, time: 121.283
steps: 1399975, episodes: 56000, mean episode reward: -150.36306744047027, time: 121.336
steps: 1424975, episodes: 57000, mean episode reward: -149.35262037662892, time: 120.822
steps: 1449975, episodes: 58000, mean episode reward: -149.61614706177818, time: 121.417
steps: 1474975, episodes: 59000, mean episode reward: -149.76634375883935, time: 123.045
steps: 1499975, episodes: 60000, mean episode reward: -149.61031362583515, time: 112.343
...Finished total of 60001 episodes.
