Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  2.0
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -138.2078819657883, time: 37.898
steps: 49975, episodes: 2000, mean episode reward: -134.93192944914097, time: 47.03
steps: 74975, episodes: 3000, mean episode reward: -66.06624696279465, time: 46.651
steps: 99975, episodes: 4000, mean episode reward: -58.97764839536472, time: 47.712
steps: 124975, episodes: 5000, mean episode reward: -60.439096538523415, time: 55.839
steps: 149975, episodes: 6000, mean episode reward: -59.43706245748613, time: 58.422
steps: 174975, episodes: 7000, mean episode reward: -61.41543890179208, time: 58.096
steps: 199975, episodes: 8000, mean episode reward: -59.951218567142334, time: 60.689
steps: 224975, episodes: 9000, mean episode reward: -57.407430994197874, time: 60.87
steps: 249975, episodes: 10000, mean episode reward: -59.020604451022116, time: 61.335
steps: 274975, episodes: 11000, mean episode reward: -59.71715478837644, time: 62.588
steps: 299975, episodes: 12000, mean episode reward: -62.38917724513702, time: 62.669
steps: 324975, episodes: 13000, mean episode reward: -60.14779360955651, time: 62.083
steps: 349975, episodes: 14000, mean episode reward: -60.74516363222897, time: 62.511
steps: 374975, episodes: 15000, mean episode reward: -62.38663380558983, time: 62.354
steps: 399975, episodes: 16000, mean episode reward: -61.61542302644771, time: 62.379
steps: 424975, episodes: 17000, mean episode reward: -58.801878957928, time: 61.947
steps: 449975, episodes: 18000, mean episode reward: -59.26635850250509, time: 62.963
steps: 474975, episodes: 19000, mean episode reward: -60.83125101901334, time: 62.462
steps: 499975, episodes: 20000, mean episode reward: -62.594194732601785, time: 62.736
steps: 524975, episodes: 21000, mean episode reward: -62.0252025884092, time: 62.899
steps: 549975, episodes: 22000, mean episode reward: -64.17716891630975, time: 62.74
steps: 574975, episodes: 23000, mean episode reward: -59.390026809060274, time: 62.749
steps: 599975, episodes: 24000, mean episode reward: -59.30970708810085, time: 61.866
steps: 624975, episodes: 25000, mean episode reward: -62.79948475671727, time: 62.67
steps: 649975, episodes: 26000, mean episode reward: -59.88091270811433, time: 62.811
steps: 674975, episodes: 27000, mean episode reward: -61.7923929680743, time: 62.856
steps: 699975, episodes: 28000, mean episode reward: -60.90740330671656, time: 62.996
steps: 724975, episodes: 29000, mean episode reward: -60.462822974774696, time: 62.376
steps: 749975, episodes: 30000, mean episode reward: -62.8649568939852, time: 62.416
steps: 774975, episodes: 31000, mean episode reward: -60.313447481622205, time: 62.332
steps: 799975, episodes: 32000, mean episode reward: -61.24298368515313, time: 62.57
steps: 824975, episodes: 33000, mean episode reward: -61.3696320436939, time: 62.433
steps: 849975, episodes: 34000, mean episode reward: -62.620916017237775, time: 62.678
steps: 874975, episodes: 35000, mean episode reward: -61.498836728823626, time: 62.343
steps: 899975, episodes: 36000, mean episode reward: -59.87097797083324, time: 63.362
steps: 924975, episodes: 37000, mean episode reward: -61.5829552731226, time: 62.195
steps: 949975, episodes: 38000, mean episode reward: -59.29614481038362, time: 62.158
steps: 974975, episodes: 39000, mean episode reward: -58.65504316046991, time: 62.132
steps: 999975, episodes: 40000, mean episode reward: -59.16214007913948, time: 62.813
steps: 1024975, episodes: 41000, mean episode reward: -59.53190353703596, time: 62.953
steps: 1049975, episodes: 42000, mean episode reward: -59.55833130731422, time: 62.721
steps: 1074975, episodes: 43000, mean episode reward: -59.40847664358469, time: 62.937
steps: 1099975, episodes: 44000, mean episode reward: -58.195005455983015, time: 62.749
steps: 1124975, episodes: 45000, mean episode reward: -59.5583377653238, time: 63.557
steps: 1149975, episodes: 46000, mean episode reward: -61.947238134895244, time: 62.917
steps: 1174975, episodes: 47000, mean episode reward: -62.07951239146429, time: 62.728
steps: 1199975, episodes: 48000, mean episode reward: -58.70144668987671, time: 62.745
steps: 1224975, episodes: 49000, mean episode reward: -61.0305113449917, time: 62.012
steps: 1249975, episodes: 50000, mean episode reward: -60.60682981300671, time: 62.49
steps: 1274975, episodes: 51000, mean episode reward: -60.1072577635137, time: 62.807
steps: 1299975, episodes: 52000, mean episode reward: -61.71475135373884, time: 62.452
steps: 1324975, episodes: 53000, mean episode reward: -60.07570034838347, time: 62.671
steps: 1349975, episodes: 54000, mean episode reward: -58.751300136520705, time: 62.606
steps: 1374975, episodes: 55000, mean episode reward: -59.972457496677265, time: 61.955
steps: 1399975, episodes: 56000, mean episode reward: -59.66569176384139, time: 63.334
steps: 1424975, episodes: 57000, mean episode reward: -59.43652394079475, time: 63.083
steps: 1449975, episodes: 58000, mean episode reward: -58.87284358541058, time: 62.922
steps: 1474975, episodes: 59000, mean episode reward: -60.61632598039489, time: 62.004
steps: 1499975, episodes: 60000, mean episode reward: -60.54733031733003, time: 55.444
...Finished total of 60001 episodes.
