Using good policy maddpg and adv policy maddpg
Uncertainty type is:  Action ; Uncertainty level is:  0.5
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -227.7477088431054, time: 88.027
steps: 49975, episodes: 2000, mean episode reward: -241.36416182857099, time: 112.493
steps: 74975, episodes: 3000, mean episode reward: -204.02830501365503, time: 112.652
steps: 99975, episodes: 4000, mean episode reward: -192.09690621308138, time: 112.039
steps: 124975, episodes: 5000, mean episode reward: -184.38539091098545, time: 112.197
steps: 149975, episodes: 6000, mean episode reward: -178.81843845497013, time: 112.709
steps: 174975, episodes: 7000, mean episode reward: -174.19538791855274, time: 112.64
steps: 199975, episodes: 8000, mean episode reward: -169.20584827207827, time: 112.396
steps: 224975, episodes: 9000, mean episode reward: -170.41668645692909, time: 112.523
steps: 249975, episodes: 10000, mean episode reward: -166.14103389365187, time: 111.881
steps: 274975, episodes: 11000, mean episode reward: -166.00207479510578, time: 111.825
steps: 299975, episodes: 12000, mean episode reward: -166.2735297154743, time: 112.539
steps: 324975, episodes: 13000, mean episode reward: -165.41265492883767, time: 112.217
steps: 349975, episodes: 14000, mean episode reward: -164.5737076621524, time: 111.834
steps: 374975, episodes: 15000, mean episode reward: -161.69534458715336, time: 112.941
steps: 399975, episodes: 16000, mean episode reward: -160.7815322272726, time: 112.102
steps: 424975, episodes: 17000, mean episode reward: -159.74963607162337, time: 112.003
steps: 449975, episodes: 18000, mean episode reward: -159.95209893049037, time: 112.025
steps: 474975, episodes: 19000, mean episode reward: -157.71712849008472, time: 113.242
steps: 499975, episodes: 20000, mean episode reward: -157.95432814668263, time: 111.492
steps: 524975, episodes: 21000, mean episode reward: -155.47821360822434, time: 112.133
steps: 549975, episodes: 22000, mean episode reward: -158.10580998918576, time: 112.332
steps: 574975, episodes: 23000, mean episode reward: -156.8001669522528, time: 111.545
steps: 599975, episodes: 24000, mean episode reward: -156.37251789640945, time: 112.959
steps: 624975, episodes: 25000, mean episode reward: -156.42421524199796, time: 112.65
steps: 649975, episodes: 26000, mean episode reward: -153.80387182940177, time: 112.091
steps: 674975, episodes: 27000, mean episode reward: -155.41351245976236, time: 112.922
steps: 699975, episodes: 28000, mean episode reward: -153.3791443227881, time: 111.992
steps: 724975, episodes: 29000, mean episode reward: -154.4685341194357, time: 112.402
steps: 749975, episodes: 30000, mean episode reward: -152.51224209269657, time: 112.832
steps: 774975, episodes: 31000, mean episode reward: -152.90186395986046, time: 112.364
steps: 799975, episodes: 32000, mean episode reward: -152.41982839468983, time: 112.246
steps: 824975, episodes: 33000, mean episode reward: -153.5890569269871, time: 112.476
steps: 849975, episodes: 34000, mean episode reward: -152.87361740273278, time: 112.663
steps: 874975, episodes: 35000, mean episode reward: -154.5704566329181, time: 112.604
steps: 899975, episodes: 36000, mean episode reward: -153.40866876848807, time: 112.113
steps: 924975, episodes: 37000, mean episode reward: -153.28689936315192, time: 109.125
steps: 949975, episodes: 38000, mean episode reward: -153.84821283498982, time: 107.758
steps: 974975, episodes: 39000, mean episode reward: -153.2048228155485, time: 105.999
steps: 999975, episodes: 40000, mean episode reward: -152.4427697332506, time: 105.09
steps: 1024975, episodes: 41000, mean episode reward: -151.1806337222816, time: 100.365
steps: 1049975, episodes: 42000, mean episode reward: -152.92618232838774, time: 104.183
steps: 1074975, episodes: 43000, mean episode reward: -153.4600289659589, time: 103.629
steps: 1099975, episodes: 44000, mean episode reward: -154.60859544697234, time: 104.089
steps: 1124975, episodes: 45000, mean episode reward: -154.1826783303825, time: 104.427
steps: 1149975, episodes: 46000, mean episode reward: -153.09997653753032, time: 103.332
steps: 1174975, episodes: 47000, mean episode reward: -151.81834157539492, time: 101.133
steps: 1199975, episodes: 48000, mean episode reward: -152.3863089523397, time: 104.827
steps: 1224975, episodes: 49000, mean episode reward: -151.7349130125491, time: 100.14
steps: 1249975, episodes: 50000, mean episode reward: -151.43943708769598, time: 103.523
steps: 1274975, episodes: 51000, mean episode reward: -150.2533004032495, time: 101.392
steps: 1299975, episodes: 52000, mean episode reward: -151.59403836908203, time: 103.998
steps: 1324975, episodes: 53000, mean episode reward: -151.418041857462, time: 101.42
steps: 1349975, episodes: 54000, mean episode reward: -153.5831442246748, time: 103.446
steps: 1374975, episodes: 55000, mean episode reward: -151.65381828621616, time: 102.532
steps: 1399975, episodes: 56000, mean episode reward: -153.30122807722177, time: 100.815
steps: 1424975, episodes: 57000, mean episode reward: -151.83684931317447, time: 101.224
steps: 1449975, episodes: 58000, mean episode reward: -151.13817456233002, time: 101.673
steps: 1474975, episodes: 59000, mean episode reward: -152.55888523850874, time: 104.081
steps: 1499975, episodes: 60000, mean episode reward: -152.77027973996806, time: 97.316
...Finished total of 60001 episodes.
